INFO 2024-05-29 00:50:15,000 autoreload Watching for file changes with StatReloader
DEBUG 2024-05-29 00:50:40,216 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/docs/resource.py first seen with mtime 1716916043.889184
DEBUG 2024-05-29 00:50:40,216 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/urllib3/util/ssl_match_hostname.py first seen with mtime 1716916043.363349
DEBUG 2024-05-29 00:50:40,216 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/resources/collection.py first seen with mtime 1716916043.8917959
DEBUG 2024-05-29 00:50:40,216 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/jmespath/compat.py first seen with mtime 1716916043.4285984
DEBUG 2024-05-29 00:50:40,216 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/docs/service.py first seen with mtime 1716916043.8893156
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/paginate.py first seen with mtime 1716916043.4571712
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/utils.py first seen with mtime 1716916043.8845856
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/__init__.py first seen with mtime 1716916043.4516602
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/docs/utils.py first seen with mtime 1716916043.727349
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/exceptions.py first seen with mtime 1716916043.884289
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/s3/constants.py first seen with mtime 1716916043.8928232
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/jmespath/functions.py first seen with mtime 1716916043.429082
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/s3transfer/compat.py first seen with mtime 1716916043.843823
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/httpchecksum.py first seen with mtime 1716916043.456246
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/response.py first seen with mtime 1716916043.4577758
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/urllib3/util/connection.py first seen with mtime 1716916043.362304
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/docs/shape.py first seen with mtime 1716916043.7269855
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/context_processors.py first seen with mtime 1716901035.2388265
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/messages/storage/cookie.py first seen with mtime 1716901035.4844651
DEBUG 2024-05-29 00:50:40,217 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/parsers.py first seen with mtime 1716916043.4573298
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/docs/base.py first seen with mtime 1716916043.8885264
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/resources/action.py first seen with mtime 1716916043.8914087
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/vendored/requests/packages/__init__.py first seen with mtime 1716916043.7301853
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/jmespath/ast.py first seen with mtime 1716916043.4284863
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/s3transfer/copies.py first seen with mtime 1716916043.8440542
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/validate.py first seen with mtime 1716916043.4601784
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/vendored/six.py first seen with mtime 1716916043.729714
DEBUG 2024-05-29 00:50:40,218 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/multiprocessing/connection.py first seen with mtime 1691808617.0
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/resources/params.py first seen with mtime 1716916043.892425
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/resources/base.py first seen with mtime 1716916043.8916657
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/s3transfer/bandwidth.py first seen with mtime 1716916043.8437035
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/httpsession.py first seen with mtime 1716916043.4563823
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/s3/__init__.py first seen with mtime 1716916043.8927176
DEBUG 2024-05-29 00:50:40,218 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/retries/bucket.py first seen with mtime 1716916043.7289608
DEBUG 2024-05-29 00:50:40,219 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/urllib3/util/request.py first seen with mtime 1716916043.3627548
DEBUG 2024-05-29 00:50:40,219 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/conf/locale/en/__init__.py first seen with mtime 1716901035.0413165
DEBUG 2024-05-29 00:50:40,219 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/_elementtree.cpython-39-darwin.so first seen with mtime 1694038974.0
DEBUG 2024-05-29 00:50:40,219 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/vendored/requests/packages/urllib3/__init__.py first seen with mtime 1716916043.730342
DEBUG 2024-05-29 00:50:40,219 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/multiprocessing/pool.py first seen with mtime 1691808617.0
DEBUG 2024-05-29 00:50:40,219 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/model.py first seen with mtime 1716916043.4566567
DEBUG 2024-05-29 00:50:40,219 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/xml/etree/ElementTree.py first seen with mtime 1691808616.0
DEBUG 2024-05-29 00:50:40,219 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/dateutil/relativedelta.py first seen with mtime 1716916043.400549
DEBUG 2024-05-29 00:50:40,219 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/resources/factory.py first seen with mtime 1716916043.8919468
DEBUG 2024-05-29 00:50:40,219 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/multiprocessing/context.py first seen with mtime 1691808617.0
DEBUG 2024-05-29 00:50:40,219 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/six.py first seen with mtime 1716916043.3518977
DEBUG 2024-05-29 00:50:40,219 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/conf/locale/en/formats.py first seen with mtime 1716901035.0414534
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/s3transfer/delete.py first seen with mtime 1716916043.8443182
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/compat.py first seen with mtime 1716916043.883909
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/docs/params.py first seen with mtime 1716916043.726718
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/dateutil/parser/_parser.py first seen with mtime 1716916043.4017017
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/s3/inject.py first seen with mtime 1716916043.892944
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/s3/transfer.py first seen with mtime 1716916043.8930886
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/loaders.py first seen with mtime 1716916043.4565146
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/docs/waiter.py first seen with mtime 1716916043.889705
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/eventstream.py first seen with mtime 1716916043.455245
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/retries/adaptive.py first seen with mtime 1716916043.7287314
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/docs/method.py first seen with mtime 1716916043.8890417
DEBUG 2024-05-29 00:50:40,220 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/docs/bcdoc/docstringparser.py first seen with mtime 1716916043.7277513
DEBUG 2024-05-29 00:50:40,221 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/docs/docstring.py first seen with mtime 1716916043.888918
DEBUG 2024-05-29 00:50:40,221 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/vendored/requests/__init__.py first seen with mtime 1716916043.7299087
DEBUG 2024-05-29 00:50:40,221 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/docs/bcdoc/restdoc.py first seen with mtime 1716916043.727875
DEBUG 2024-05-29 00:50:40,221 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/utils.py first seen with mtime 1716916043.459704
DEBUG 2024-05-29 00:50:40,221 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/s3transfer/download.py first seen with mtime 1716916043.8444505
DEBUG 2024-05-29 00:50:40,221 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/exceptions.py first seen with mtime 1716916043.4553905
DEBUG 2024-05-29 00:50:40,221 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/storages/utils.py first seen with mtime 1716916043.8679833
DEBUG 2024-05-29 00:50:40,221 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/docs/bcdoc/__init__.py first seen with mtime 1716916043.7276278
DEBUG 2024-05-29 00:50:40,221 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/docs/__init__.py first seen with mtime 1716916043.888116
DEBUG 2024-05-29 00:50:40,221 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/retries/special.py first seen with mtime 1716916043.729179
DEBUG 2024-05-29 00:50:40,221 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/xml/etree/ElementPath.py first seen with mtime 1691808616.0
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/signers.py first seen with mtime 1716916043.458756
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/monitoring.py first seen with mtime 1716916043.4570312
DEBUG 2024-05-29 00:50:40,222 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/multiprocessing/reduction.py first seen with mtime 1691808617.0
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/configloader.py first seen with mtime 1716916043.4541652
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/credentials.py first seen with mtime 1716916043.4545486
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/docs/paginator.py first seen with mtime 1716916043.726558
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/storages/backends/s3boto3.py first seen with mtime 1716916043.8692625
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/urllib3/util/url.py first seen with mtime 1716916043.3639135
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/urllib3/packages/__init__.py first seen with mtime 1716916043.3614872
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/urllib3/request.py first seen with mtime 1716916043.3598175
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/jmespath/parser.py first seen with mtime 1716916043.4293504
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/discovery.py first seen with mtime 1716916043.4546974
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/docs/client.py first seen with mtime 1716916043.7259734
DEBUG 2024-05-29 00:50:40,222 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/retries/quota.py first seen with mtime 1716916043.7290733
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/urllib3/__init__.py first seen with mtime 1716916043.3583918
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/messages/storage/fallback.py first seen with mtime 1716901035.4846008
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/retries/base.py first seen with mtime 1716916043.7288473
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/s3transfer/constants.py first seen with mtime 1716916043.8439288
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/s3transfer/upload.py first seen with mtime 1716916043.845449
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/urllib3/response.py first seen with mtime 1716916043.359969
DEBUG 2024-05-29 00:50:40,223 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/multiprocessing/managers.py first seen with mtime 1691808617.0
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/useragent.py first seen with mtime 1716916043.4594145
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/vendored/__init__.py first seen with mtime 1716916043.7295282
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/docs/service.py first seen with mtime 1716916043.7268567
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/session.py first seen with mtime 1716916043.8844583
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/args.py first seen with mtime 1716916043.4518797
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/boto3/docs/attr.py first seen with mtime 1716916043.8883996
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/errorfactory.py first seen with mtime 1716916043.4551046
DEBUG 2024-05-29 00:50:40,223 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/mmap.cpython-39-darwin.so first seen with mtime 1694038966.0
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/botocore/compat.py first seen with mtime 1716916043.4536512
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/urllib3/contrib/_appengine_environ.py first seen with mtime 1716916043.3602002
DEBUG 2024-05-29 00:50:40,223 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/urllib3/util/ssltransport.py first seen with mtime 1716916043.363472
